,geoid,county,state,median_rent,median_rent_moe,employee1_mean,employee1_sd,total_population,total_population_poverty,poverty_rate_pct,roi_2%_adopt,roi_1%_adopt
1778,34005,Burlington County,New Jersey,1817.9238095238095,345.1047619047619,156000.0,660.0,466103.0,29915.0,6.6,186.69036655570633,173.58077167275363
1779,34007,Camden County,New Jersey,1489.2735042735044,310.4957264957265,156000.0,660.0,524907.0,64621.0,12.4,187.2824034957131,168.02720592631647
1780,34009,Cape May County,New Jersey,1463.9310344827586,428.7241379310345,156000.0,660.0,95634.0,9063.0,9.6,134.33312158320558,71.3136252280878
1781,34011,Cumberland County,New Jersey,1279.8947368421052,329.2631578947368,156000.0,660.0,151356.0,22152.0,15.5,156.02233049295765,127.12520870223149
1782,34013,Essex County,New Jersey,1657.1959798994974,283.6030150753769,156000.0,660.0,849477.0,128727.0,15.6,197.02830987904954,183.91402583725295
1783,34015,Gloucester County,New Jersey,1608.6610169491526,367.7457627118644,156000.0,660.0,306601.0,22578.0,7.6,176.51772300029023,158.59246205445967
1784,34017,Hudson County,New Jersey,1887.9415204678362,242.24561403508773,156000.0,660.0,703366.0,98969.0,14.2,193.05617765138524,183.8026840158553
1785,34019,Hunterdon County,New Jersey,1721.7037037037037,410.74074074074076,156000.0,660.0,129777.0,5227.0,4.1,141.04562421147205,93.46109719159497
1786,34021,Mercer County,New Jersey,1689.342105263158,303.85526315789474,156000.0,660.0,380688.0,38810.0,10.6,178.4475985513144,163.55341749736056
1787,34023,Middlesex County,New Jersey,1925.4850299401198,312.07185628742513,156000.0,660.0,861418.0,69157.0,8.2,195.38442249865483,187.6470447209107
1788,34025,Monmouth County,New Jersey,1977.717741935484,409.4193548387097,156000.0,660.0,644098.0,40420.0,6.3,190.58403886122986,171.85613277932748
1789,34027,Morris County,New Jersey,2110.418367346939,456.7551020408163,156000.0,660.0,511151.0,22171.0,4.4,191.04510508485814,175.60943246499968
1790,34029,Ocean County,New Jersey,1838.496,381.128,156000.0,660.0,655735.0,72554.0,11.2,195.92699289038714,176.93052094417732
1791,34031,Passaic County,New Jersey,1699.141592920354,261.39823008849555,156000.0,660.0,513936.0,62652.0,12.4,192.9739003563911,177.72696851940074
1792,34033,Salem County,New Jersey,1313.2608695652175,262.4347826086956,156000.0,660.0,65117.0,6898.0,10.7,95.33167914912761,59.30792768324721
1793,34035,Somerset County,New Jersey,2134.5538461538463,443.7230769230769,156000.0,660.0,346875.0,17692.0,5.1,179.64443976261612,159.07547679080153
1794,34037,Sussex County,New Jersey,1682.95,393.6,156000.0,660.0,146084.0,8578.0,5.9,146.265124760883,117.89613971342251
1795,34039,Union County,New Jersey,1856.780701754386,329.4298245614035,156000.0,660.0,569815.0,54080.0,9.6,191.0225279005618,170.04582416969808
1796,34041,Warren County,New Jersey,1524.7826086956522,333.60869565217394,156000.0,660.0,110926.0,7628.0,7.0,139.3661431697689,98.49052787178591
1797,35001,Bernalillo County,New Mexico,1279.9878787878788,243.6060606060606,132000.0,660.0,672508.0,92866.0,14.0,197.82359666969208,187.1164325986716
1798,35003,Catron County,New Mexico,718.0,133.0,132000.0,660.0,3827.0,753.0,19.8,-71.9424724153521,-85.97123620767604
1799,35005,Chaves County,New Mexico,958.875,295.0,132000.0,660.0,63894.0,12152.0,19.6,98.67884816082373,65.86994168695709
1800,35006,Cibola County,New Mexico,767.1666666666666,225.16666666666666,132000.0,660.0,26950.0,7313.0,29.6,40.62520382827549,-1.3862038262396859
1801,35007,Colfax County,New Mexico,690.0,121.0,132000.0,660.0,12246.0,2148.0,18.5,-10.126597761604794,-55.0632988808024
1802,35009,Curry County,New Mexico,1052.2142857142858,264.92857142857144,132000.0,660.0,47532.0,8131.0,17.5,77.98176179605788,23.095629933227805
1803,35011,De Baca County,New Mexico,387.0,359.0,132000.0,660.0,1693.0,317.0,18.8,-87.43537095218069,-93.71768547609034
1804,35013,Doña Ana County,New Mexico,954.7407407407408,223.33333333333334,132000.0,660.0,223337.0,50613.0,23.2,166.6581909373965,147.8408402940667
1805,35015,Eddy County,New Mexico,1232.0833333333333,252.5,132000.0,660.0,60400.0,7904.0,13.3,87.01982312073848,55.695182858063475
1806,35017,Grant County,New Mexico,739.7777777777778,139.88888888888889,132000.0,660.0,27686.0,5330.0,19.7,44.56896026549623,1.4085538819679966
1807,35019,Guadalupe County,New Mexico,590.0,386.0,132000.0,660.0,4310.0,883.0,23.8,-68.25240930575164,-84.12620465287583
1808,35021,Harding County,New Mexico,1038.0,276.0,132000.0,660.0,628.0,104.0,16.6,-95.44922040121257,-97.72461020060629
1809,35023,Hidalgo County,New Mexico,799.5,71.0,132000.0,660.0,4003.0,988.0,25.2,-70.73955179786438,-85.36977589893219
1810,35025,Lea County,New Mexico,1130.0588235294117,282.88235294117646,132000.0,660.0,72452.0,12954.0,18.5,124.69199539190264,87.25450747436498
1811,35027,Lincoln County,New Mexico,943.4444444444445,310.77777777777777,132000.0,660.0,20411.0,3517.0,17.4,6.017094411708698,-25.791974016950377
1812,35028,Los Alamos County,New Mexico,1318.6666666666667,371.0,132000.0,660.0,19187.0,704.0,3.7,37.638239619325454,-31.180880190337273
1813,35029,Luna County,New Mexico,844.5,442.6666666666667,132000.0,660.0,25749.0,6570.0,26.4,34.087841796239324,-6.046692654329622
1814,35031,McKinley County,New Mexico,853.3913043478261,224.0,132000.0,660.0,69830.0,22063.0,31.9,117.49357441357216,81.77767700543151
1815,35033,Mora County,New Mexico,930.0,138.5,132000.0,660.0,4169.0,872.0,21.0,-69.67080933616248,-84.83540466808124
1816,35035,Otero County,New Mexico,985.4736842105264,250.89473684210526,132000.0,660.0,68823.0,12722.0,19.6,113.91714462392156,78.54242720351068
1817,35037,Quay County,New Mexico,906.3333333333334,175.0,132000.0,660.0,8546.0,1996.0,23.6,-37.77486529780108,-68.88743264890054
1818,35039,Rio Arriba County,New Mexico,759.875,177.125,132000.0,660.0,40048.0,7214.0,18.1,50.78348734819124,4.505190183502099
1819,35041,Roosevelt County,New Mexico,1004.0,186.0,132000.0,660.0,18934.0,3142.0,17.6,37.373786231664994,-31.313106884167503
1820,35043,Sandoval County,New Mexico,1484.5384615384614,312.7692307692308,132000.0,660.0,153501.0,15683.0,10.3,163.65409020112932,136.72155534123627
1821,35045,San Juan County,New Mexico,974.6857142857143,253.34285714285716,132000.0,660.0,120418.0,26630.0,22.4,129.5176746847281,87.17430366378679
1822,35047,San Miguel County,New Mexico,816.6666666666666,352.5,132000.0,660.0,26953.0,6061.0,23.4,40.459460633169776,-1.5535399038168727
1823,35049,Santa Fe County,New Mexico,1505.6923076923076,348.03846153846155,132000.0,660.0,155664.0,18396.0,12.0,167.3207057986381,139.97893873020465
1824,35051,Sierra County,New Mexico,868.3333333333334,251.0,132000.0,660.0,11436.0,2516.0,22.4,-16.616842872767045,-58.30842143638352
1825,35053,Socorro County,New Mexico,664.75,402.75,132000.0,660.0,16115.0,3749.0,24.6,18.377678541367608,-40.8111607293162
1826,35055,Taos County,New Mexico,1008.6666666666666,347.8888888888889,132000.0,660.0,34580.0,6319.0,18.4,79.30879518801152,25.42467144636143
1827,35057,Torrance County,New Mexico,836.5,217.25,132000.0,660.0,15454.0,3071.0,20.3,12.810467853688506,-43.594766073155746
1828,35059,Union County,New Mexico,683.0,120.0,132000.0,660.0,3980.0,665.0,18.9,-70.78327256710793,-85.39163628355398
1829,35061,Valencia County,New Mexico,1041.25,287.0,132000.0,660.0,78080.0,14404.0,18.8,142.4797655325013,102.26450937429166
1830,36001,Albany County,New York,1366.1927710843374,240.80722891566265,132000.0,660.0,315811.0,41781.0,14.0,187.7336710457016,171.49521729991778
1831,36003,Allegany County,New York,762.4666666666667,110.06666666666666,132000.0,660.0,46694.0,7659.0,18.5,75.79755960127353,21.839676304921877
1832,36005,Bronx County,New York,1518.8082595870208,235.71681415929203,132000.0,660.0,1379946.0,372320.0,27.6,204.88504332494958,195.71191836590413
1833,36007,Broome County,New York,1011.1785714285714,207.07142857142858,132000.0,660.0,197117.0,35947.0,19.5,178.08748459800378,148.98094639906924
1834,36009,Cattaraugus County,New York,800.2272727272727,115.72727272727273,132000.0,660.0,76439.0,12031.0,16.2,138.27534050052245,99.25762820981203
1835,36011,Cayuga County,New York,1075.7826086956522,215.8695652173913,132000.0,660.0,74998.0,9386.0,13.0,132.78370173742246,94.10701639619742
1836,36013,Chautauqua County,New York,825.2222222222222,130.0,132000.0,660.0,126027.0,21515.0,17.6,140.55111305282824,96.3489345938058
1837,36015,Chemung County,New York,1057.7083333333333,150.95833333333334,132000.0,660.0,81426.0,12033.0,15.3,105.57957274015943,52.432596868235805
1838,36017,Chenango County,New York,883.4375,147.25,132000.0,660.0,46458.0,5452.0,11.9,74.51164756219957,20.84243496544044
1839,36019,Clinton County,New York,1017.3,163.8,132000.0,660.0,78753.0,10047.0,13.6,144.66077328499333,104.13455000090724
1840,36021,Columbia County,New York,1240.5714285714287,309.9047619047619,132000.0,660.0,61286.0,6648.0,11.1,89.73825972348763,57.944497555982885
1841,36023,Cortland County,New York,1033.9166666666667,215.5,132000.0,660.0,46126.0,6401.0,15.1,72.77623699329044,19.511083953906645
1842,36025,Delaware County,New York,893.1176470588235,198.58823529411765,132000.0,660.0,44740.0,6229.0,14.6,68.0277211055304,16.34443099458798
1843,36027,Dutchess County,New York,1633.162162162162,414.3243243243243,132000.0,660.0,297545.0,25435.0,9.0,185.02777419272573,155.206653092218
1844,36029,Erie County,New York,1101.3020408163266,197.8530612244898,132000.0,660.0,950312.0,122456.0,13.2,200.71992350026952,194.72098330843758
1845,36031,Essex County,New York,978.8235294117648,201.94117647058823,132000.0,660.0,36910.0,4576.0,12.9,91.5388196269266,34.020853431489456
1846,36033,Franklin County,New York,892.3333333333334,159.2,132000.0,660.0,46373.0,6905.0,15.7,74.16326045181118,20.59343631351745
1847,36035,Fulton County,New York,908.5,158.4375,132000.0,660.0,52669.0,6454.0,12.5,97.74913879684995,36.908686817923865
1848,36037,Genesee County,New York,906.6470588235294,175.58823529411765,132000.0,660.0,57535.0,5613.0,10.0,116.02636237442476,49.564653159921804
1849,36039,Greene County,New York,1038.4705882352941,351.2352941176471,132000.0,660.0,48061.0,5115.0,11.2,80.0089008938348,24.50991995863065
1850,36041,Hamilton County,New York,887.0,184.75,132000.0,660.0,5118.0,546.0,10.7,-62.70857115099702,-81.35428557549851
1851,36043,Herkimer County,New York,823.6315789473684,197.8421052631579,132000.0,660.0,59822.0,7195.0,12.3,124.9639530959763,55.84612529833698
1852,36045,Jefferson County,New York,1101.0,172.64705882352942,132000.0,660.0,116637.0,15329.0,14.0,158.44861842542605,118.1721254746451
1853,36047,Kings County,New York,1891.7606951871658,305.2754010695187,132000.0,660.0,2590516.0,508254.0,19.8,206.47078924155014,203.33907667151686
1854,36049,Lewis County,New York,906.5555555555555,177.11111111111111,132000.0,660.0,26699.0,3627.0,13.7,38.81067778888202,-2.8004077438980084
1855,36051,Livingston County,New York,934.7333333333333,190.2,132000.0,660.0,61516.0,6013.0,10.5,91.35626453592363,59.796760216539724
1856,36053,Madison County,New York,983.1052631578947,207.6315789473684,132000.0,660.0,67097.0,6748.0,10.8,108.56003055985224,74.07548842721975
1857,36055,Monroe County,New York,1237.34375,227.59375,132000.0,660.0,752035.0,100844.0,13.9,198.91944234691687,189.2620199198949
1858,36057,Montgomery County,New York,922.1875,144.9375,132000.0,660.0,49623.0,6694.0,13.7,86.26487510483688,28.94498504513527
1859,36059,Nassau County,New York,2303.070652173913,576.804347826087,132000.0,660.0,1383726.0,75800.0,5.6,201.7914551211959,196.0244405874092
1860,36061,New York County,New York,2166.705394190871,403.5186721991701,132000.0,660.0,1596273.0,266257.0,17.2,205.2545949390251,201.24229566827182
1861,36063,Niagara County,New York,962.1774193548387,198.1451612903226,132000.0,660.0,210880.0,29821.0,14.4,169.46850057974606,133.99778611852773
1862,36065,Oneida County,New York,982.6769230769231,169.7846153846154,132000.0,660.0,228846.0,34520.0,15.8,173.19022298520312,153.87556601488822
1863,36067,Onondaga County,New York,1154.910447761194,220.47014925373134,132000.0,660.0,468249.0,61353.0,13.6,190.38855809573852,179.20452175934415
1864,36069,Ontario County,New York,1202.5142857142857,228.42857142857142,132000.0,660.0,112707.0,10547.0,9.6,149.4598113447575,110.4214141233101
1865,36071,Orange County,New York,1712.375,396.90909090909093,132000.0,660.0,405941.0,57032.0,14.4,183.61959233364735,158.1242944199798
1866,36073,Orleans County,New York,892.5833333333334,240.83333333333334,132000.0,660.0,39318.0,4268.0,11.2,104.49235130057146,43.212799475491046
1867,36075,Oswego County,New York,968.525,202.025,132000.0,660.0,118287.0,19649.0,17.4,162.49001060819555,121.80812238853412
1868,36077,Otsego County,New York,934.2272727272727,217.9090909090909,132000.0,660.0,60636.0,7081.0,13.3,88.62035542566028,57.51290279285982
1869,36079,Putnam County,New York,1890.4583333333333,550.0833333333334,132000.0,660.0,98045.0,6116.0,6.3,144.96309802719279,80.72658372317899
1870,36081,Queens County,New York,1975.9552469135801,308.49845679012344,132000.0,660.0,2278029.0,295825.0,13.1,206.96146416423775,203.37680645666074
1871,36083,Rensselaer County,New York,1201.5744680851064,195.93617021276594,132000.0,660.0,159853.0,17178.0,11.2,175.2331620010658,147.59774109756347
1872,36085,Richmond County,New York,1769.182608695652,381.90434782608696,132000.0,660.0,491133.0,54478.0,11.2,190.68791431421462,168.2015739570287
1873,36087,Rockland County,New York,1946.6029411764705,402.55882352941177,132000.0,660.0,339022.0,48087.0,14.4,188.65841501478954,157.41676063838162
1874,36089,St. Lawrence County,New York,836.6296296296297,186.37037037037038,132000.0,660.0,107733.0,17074.0,17.5,139.42006630823784,102.51846921518978
1875,36091,Saratoga County,New York,1396.0,312.8,132000.0,660.0,238797.0,15356.0,6.5,184.3679046061511,163.7057678079091
1876,36093,Schenectady County,New York,1223.3255813953488,194.2325581395349,132000.0,660.0,160093.0,17868.0,11.6,144.45724021798029,101.67504961312407
1877,36095,Schoharie County,New York,961.4285714285714,101.14285714285714,132000.0,660.0,30063.0,2888.0,10.1,56.077801195325016,9.228267169563237
1878,36097,Schuyler County,New York,1023.4,287.0,132000.0,660.0,17650.0,2006.0,11.5,27.967789335292526,-36.01610533235374
1879,36099,Seneca County,New York,1013.4,217.5,132000.0,660.0,32882.0,4264.0,13.6,70.48317911742646,19.245405269494665
1880,36101,Steuben County,New York,927.6774193548387,234.5483870967742,132000.0,660.0,92599.0,11667.0,12.8,134.17289383723912,73.77188213942823
1881,36103,Suffolk County,New York,2275.5574324324325,624.4831081081081,132000.0,660.0,1525465.0,100921.0,6.8,202.3195534403828,193.9207448079388
1882,36105,Sullivan County,New York,1161.8666666666666,260.1666666666667,132000.0,660.0,79658.0,12527.0,16.4,146.91784077336055,105.70953408177284
1883,36107,Tioga County,New York,976.4545454545455,214.72727272727272,132000.0,660.0,47772.0,4950.0,10.5,79.13451655954225,23.960376109291246
1884,36109,Tompkins County,New York,1364.5,246.5,132000.0,660.0,104777.0,14405.0,16.0,131.49297506890528,95.02647767778201
1885,36111,Ulster County,New York,1448.4565217391305,379.5869565217391,132000.0,660.0,182319.0,28283.0,16.2,156.41992741875197,129.02443413673566
1886,36113,Warren County,New York,1099.3333333333333,163.0952380952381,132000.0,660.0,65599.0,6569.0,10.1,103.53607959540383,69.67745273014148
1887,36115,Washington County,New York,1065.3333333333333,138.52380952380952,132000.0,660.0,60841.0,6150.0,10.6,88.87290713797886,57.508996297926316
1888,36117,Wayne County,New York,940.4545454545455,225.86363636363637,132000.0,660.0,91125.0,10101.0,11.2,130.40808195352184,70.9647708956942
1889,36119,Westchester County,New York,2065.1932367149757,423.2608695652174,132000.0,660.0,990427.0,90385.0,9.3,200.68207497194373,192.84651419635412
1890,36121,Wyoming County,New York,812.4545454545455,166.1818181818182,132000.0,660.0,39666.0,4468.0,12.1,106.7330729516262,44.9032817990006
1891,36123,Yates County,New York,857.875,226.625,132000.0,660.0,24451.0,3504.0,15.0,27.284183721608684,-10.826372310502395
1892,37001,Alamance County,North Carolina,1100.3513513513512,180.75675675675674,256830.0,4109.0,176353.0,21639.0,12.7,149.68948389474835,96.68823317491076
1893,37003,Alexander County,North Carolina,774.1428571428571,82.85714285714286,256830.0,4109.0,36512.0,4854.0,13.8,49.82875014228074,-3.249508362413081
1894,37005,Alleghany County,North Carolina,688.3333333333334,149.66666666666666,256830.0,4109.0,11185.0,1730.0,15.6,-40.58827435097271,-70.29413717548636
1895,37007,Anson County,North Carolina,928.375,236.75,256830.0,4109.0,22202.0,4538.0,22.4,-9.180422030967572,-41.407994757103694
1896,37009,Ashe County,North Carolina,949.0,193.125,256830.0,4109.0,27110.0,3861.0,14.4,10.849498601262798,-28.494498393258265
1897,37011,Avery County,North Carolina,826.75,165.5,256830.0,4109.0,17571.0,2288.0,14.8,-7.009400407064308,-53.50470020353215
1898,37013,Beaufort County,North Carolina,899.3076923076923,254.46153846153845,256830.0,4109.0,44272.0,7815.0,17.7,39.08496037051561,-9.396536818571667
1899,37015,Bertie County,North Carolina,841.8,101.8,256830.0,4109.0,17240.0,3758.0,23.8,-8.79746495041788,-54.398732475208945
1900,37017,Bladen County,North Carolina,762.7272727272727,254.27272727272728,256830.0,4109.0,29446.0,5392.0,18.5,20.861387293122586,-21.949577807006115
1901,37019,Brunswick County,North Carolina,1357.138888888889,432.4166666666667,256830.0,4109.0,153064.0,12872.0,8.5,141.5853261013721,103.76029792475485
1902,37021,Buncombe County,North Carolina,1284.453125,288.1875,256830.0,4109.0,273589.0,32755.0,12.3,168.17374110778405,136.57941570220112
1903,37023,Burke County,North Carolina,882.7619047619048,212.52380952380952,256830.0,4109.0,87881.0,10770.0,12.6,96.50596505219707,38.07940665167535
1904,37025,Cabarrus County,North Carolina,1452.1555555555556,316.5777777777778,256830.0,4109.0,235797.0,18756.0,8.0,164.33457545093745,133.43235616893713
1905,37027,Caldwell County,North Carolina,823.2631578947369,177.94736842105263,256830.0,4109.0,80492.0,12850.0,16.2,80.10362728877453,26.588085134913094
1906,37029,Camden County,North Carolina,1262.5,157.5,256830.0,4109.0,11088.0,819.0,7.4,-41.988140913847225,-70.99407045692361
1907,37031,Carteret County,North Carolina,1192.607142857143,311.75,256830.0,4109.0,69380.0,8260.0,12.1,85.12414335628519,41.14026333143547
1908,37033,Caswell County,North Carolina,725.8333333333334,206.5,256830.0,4109.0,22614.0,3515.0,16.6,-7.110289587184226,-40.0
1909,37035,Catawba County,North Carolina,973.375,179.3125,256830.0,4109.0,163462.0,19702.0,12.3,131.64598107961848,82.56932522532124
1910,37037,Chatham County,North Carolina,1213.7777777777778,495.77777777777777,256830.0,4109.0,79864.0,7015.0,8.9,113.03804981279262,62.3980036217681
1911,37039,Cherokee County,North Carolina,887.6363636363636,405.09090909090907,256830.0,4109.0,29512.0,4403.0,15.1,20.822561990981388,-22.03277614972906
1912,37041,Chowan County,North Carolina,850.0,443.0,256830.0,4109.0,13940.0,2222.0,16.3,-26.271018357317583,-63.135509178658786
1913,37043,Clay County,North Carolina,825.0,188.66666666666666,256830.0,4109.0,11614.0,1566.0,13.6,-38.53264824574944,-69.26632412287472
1914,37045,Cleveland County,North Carolina,922.3478260869565,226.95652173913044,256830.0,4109.0,100670.0,16448.0,16.7,100.37184101542988,58.075277615349776
1915,37047,Columbus County,North Carolina,865.8666666666667,168.2,256830.0,4109.0,49885.0,9902.0,20.9,56.8011332471733,2.160487295728517
1916,37049,Craven County,North Carolina,1133.1666666666667,199.41666666666666,256830.0,4109.0,100874.0,13551.0,13.9,100.3575188193934,57.8729908653169
1917,37051,Cumberland County,North Carolina,1197.8589743589744,132.66666666666666,256830.0,4109.0,336699.0,50909.0,15.9,175.36356610434356,138.19330405511914
1918,37053,Currituck County,North Carolina,1220.4285714285713,444.42857142857144,256830.0,4109.0,31015.0,2753.0,8.9,26.116723538583773,-18.776145703234835
1919,37055,Dare County,North Carolina,1327.4,317.4,256830.0,4109.0,37956.0,2960.0,7.9,54.00606053638655,-0.876346140621042
1920,37057,Davidson County,North Carolina,932.0526315789474,205.21052631578948,256830.0,4109.0,172586.0,21311.0,12.5,144.64745515306345,92.848848418707
1921,37059,Davie County,North Carolina,839.0,223.5,256830.0,4109.0,44090.0,4985.0,11.4,38.644528824005725,-9.65750173315256
1922,37061,Duplin County,North Carolina,828.05,232.65,256830.0,4109.0,48990.0,9784.0,20.2,54.079497661209096,0.40535836829166405
1923,37063,Durham County,North Carolina,1496.2380952380952,240.23809523809524,256830.0,4109.0,332680.0,35109.0,11.1,171.74513304076973,134.8543741050654
1924,37065,Edgecombe County,North Carolina,872.5,187.5,256830.0,4109.0,48301.0,9969.0,20.8,51.80639585133967,-1.0968534571019044
1925,37067,Forsyth County,North Carolina,1176.7065217391305,212.65217391304347,256830.0,4109.0,389157.0,55366.0,14.7,176.65923193589734,155.46264945061085
1926,37069,Franklin County,North Carolina,1058.8666666666666,171.53333333333333,256830.0,4109.0,74539.0,7968.0,10.9,99.24522451474422,52.048934820434745
1927,37071,Gaston County,North Carolina,1161.2345679012346,287.962962962963,256830.0,4109.0,234215.0,27520.0,12.0,162.9899568410497,132.53593267134377
1928,37073,Gates County,North Carolina,1162.3333333333333,264.6666666666667,256830.0,4109.0,10383.0,1452.0,14.2,-45.533946205395196,-72.76697310269759
1929,37075,Graham County,North Carolina,698.3333333333334,151.0,256830.0,4109.0,7980.0,1167.0,14.8,-57.62363093262529,-78.81181546631264
1930,37077,Granville County,North Carolina,1031.5384615384614,240.0,256830.0,4109.0,61903.0,6631.0,11.4,65.52923541314738,26.34372714510561
1931,37079,Greene County,North Carolina,836.0,113.8,256830.0,4109.0,20211.0,4313.0,25.3,-17.16831568198196,-46.53198178138545
1932,37081,Guilford County,North Carolina,1238.275,241.25833333333333,256830.0,4109.0,546101.0,85573.0,16.4,183.99807556682987,167.70648732777804
1933,37083,Halifax County,North Carolina,795.625,224.0,256830.0,4109.0,47848.0,9123.0,19.6,50.564542298879964,-1.8699662888223307
1934,37085,Harnett County,North Carolina,1057.1785714285713,222.39285714285714,256830.0,4109.0,138832.0,18068.0,13.3,140.57597684903297,85.55546167905597
1935,37087,Haywood County,North Carolina,1057.75,256.35,256830.0,4109.0,62609.0,7163.0,11.6,67.3584357176032,27.716344560171212
1936,37089,Henderson County,North Carolina,1172.344827586207,308.13793103448273,256830.0,4109.0,118106.0,14418.0,12.3,134.49275036538148,84.72868796115442
1937,37091,Hertford County,North Carolina,818.1428571428571,197.28571428571428,256830.0,4109.0,20875.0,4146.0,22.8,-14.415696166203901,-44.74927482438556
1938,37093,Hoke County,North Carolina,1042.1818181818182,196.1818181818182,256830.0,4109.0,53787.0,7761.0,14.6,68.59891301792474,9.755167775108928
1939,37095,Hyde County,North Carolina,1247.0,363.5,256830.0,4109.0,4576.0,812.0,20.8,-76.04888623308194,-88.02444311654098
1940,37097,Iredell County,North Carolina,1217.5227272727273,293.6363636363636,256830.0,4109.0,195897.0,18210.0,9.4,157.12481808862435,118.20069847097352
1941,37099,Jackson County,North Carolina,998.2222222222222,202.44444444444446,256830.0,4109.0,42955.0,6916.0,17.6,34.73812247700388,-12.269394989124297
1942,37101,Johnston County,North Carolina,1241.2244897959183,346.0204081632653,256830.0,4109.0,234778.0,23285.0,10.0,163.50378942062062,132.90992770400538
1943,37103,Jones County,North Carolina,779.6666666666666,59.333333333333336,256830.0,4109.0,9233.0,1560.0,17.1,-51.07545161902828,-75.53772580951413
1944,37105,Lee County,North Carolina,1080.4,222.2,256830.0,4109.0,65476.0,10200.0,15.8,74.96916875214616,33.50306557912973
1945,37107,Lenoir County,North Carolina,822.375,123.3125,256830.0,4109.0,54633.0,11408.0,21.3,71.84275348500726,11.983752349734447
1946,37109,Lincoln County,North Carolina,1129.3333333333333,288.3333333333333,256830.0,4109.0,93095.0,8267.0,9.0,107.59243395318327,45.7071978421864
1947,37111,McDowell County,North Carolina,823.5,263.6666666666667,256830.0,4109.0,44753.0,7020.0,16.1,40.76369012046677,-8.26984962046419
1948,37113,Macon County,North Carolina,786.0,231.0,256830.0,4109.0,38065.0,4662.0,12.4,56.16356867156009,0.833991902905506
1949,37115,Madison County,North Carolina,872.0,170.28571428571428,256830.0,4109.0,21768.0,3121.0,15.0,-10.852953924175047,-42.46774470634358
1950,37117,Martin County,North Carolina,771.5,173.66666666666666,256830.0,4109.0,21508.0,4340.0,20.4,-11.736100186721567,-43.00352451703516
1951,37119,Mecklenburg County,North Carolina,1695.928813559322,236.57966101694916,256830.0,4109.0,1145392.0,115511.0,10.3,196.72851721251894,186.46490479012135
1952,37121,Mitchell County,North Carolina,816.5,155.0,256830.0,4109.0,15094.0,2356.0,15.7,-20.0966984877627,-60.04834924388135
1953,37123,Montgomery County,North Carolina,790.2222222222222,129.44444444444446,256830.0,4109.0,25894.0,4139.0,16.4,6.222231844654453,-31.414596389823707
1954,37125,Moore County,North Carolina,1347.7307692307693,401.38461538461536,256830.0,4109.0,105531.0,10220.0,9.8,109.16163249085106,64.6086728027328
1955,37127,Nash County,North Carolina,912.0,182.16,256830.0,4109.0,95789.0,13636.0,14.5,114.11862446142871,50.435417631862045
1956,37129,New Hanover County,North Carolina,1464.923076923077,326.0576923076923,256830.0,4109.0,234921.0,26876.0,11.7,163.33371153278634,132.5357496419103
1957,37131,Northampton County,North Carolina,718.1,154.0,256830.0,4109.0,16779.0,3229.0,19.6,-10.944847620631455,-55.47242381031573
1958,37133,Onslow County,North Carolina,1219.75,244.70454545454547,256830.0,4109.0,207298.0,22869.0,12.4,148.0003309893241,105.6923994122545
1959,37135,Orange County,North Carolina,1473.1842105263158,294.7105263157895,256830.0,4109.0,150477.0,18594.0,13.3,137.2848866385852,100.00748524986042
1960,37137,Pamlico County,North Carolina,849.6666666666666,83.66666666666667,256830.0,4109.0,12381.0,1799.0,15.5,-34.51602808496009,-67.25801404248004
1961,37139,Pasquotank County,North Carolina,1251.7,256.9,256830.0,4109.0,40938.0,5922.0,15.4,27.90287155037476,-16.819508071922602
1962,37141,Pender County,North Carolina,1222.4666666666667,321.53333333333336,256830.0,4109.0,65737.0,6779.0,10.5,75.33381135507607,33.64809816217008
1963,37143,Perquimans County,North Carolina,978.0,153.75,256830.0,4109.0,13210.0,1751.0,13.4,-30.367708749719966,-65.18385437485999
1964,37145,Person County,North Carolina,898.8571428571429,241.0,256830.0,4109.0,39386.0,5397.0,13.8,61.20983487855022,4.022331122146431
1965,37147,Pitt County,North Carolina,1002.1463414634146,220.1951219512195,256830.0,4109.0,173542.0,32848.0,19.5,145.88046867190934,93.76532651116695
1966,37149,Polk County,North Carolina,1240.25,456.75,256830.0,4109.0,19986.0,2546.0,13.0,4.626646570095517,-47.68667671495224
1967,37151,Randolph County,North Carolina,894.3939393939394,185.66666666666666,256830.0,4109.0,146043.0,20479.0,14.2,131.34872283829978,95.6189071012744
1968,37153,Richmond County,North Carolina,732.3636363636364,165.0,256830.0,4109.0,42778.0,9410.0,22.6,34.744757449958364,-12.15390555795308
1969,37155,Robeson County,North Carolina,794.0285714285715,140.17142857142858,256830.0,4109.0,116663.0,29466.0,26.1,132.50094272605298,83.55785412176382
1970,37157,Rockingham County,North Carolina,830.8095238095239,227.66666666666666,256830.0,4109.0,91957.0,15436.0,17.0,105.73959054977173,44.601689530831884
1971,37159,Rowan County,North Carolina,1022.2903225806451,267.0967741935484,256830.0,4109.0,149645.0,21651.0,14.9,136.81480426789506,100.10084852082004
1972,37161,Rutherford County,North Carolina,852.3,262.8,256830.0,4109.0,64963.0,10500.0,16.4,74.12899317561663,33.07599758005154
1973,37163,Sampson County,North Carolina,833.7894736842105,158.26315789473685,256830.0,4109.0,59120.0,11707.0,20.1,85.92279672059652,21.152615142243356
